research_no,id,hotel_name,prefecture,area,station,venueId,venueNumber,venue_name,rank,genre,jalan_url,jalan_hotel_name,verification_status,name_similarity,prefecture_match,station_match,verification_note,search_url,candidate_url,checked_at,error
201,stage-067-3,ホテルウィングインターナショナルセレクト浅草駒形,東京都,浅草,浅草・蔵前,stage-067,67,浅草公会堂,3,stage,,KOKO HOTEL 浅草駒形,needs_review,0.2162,True,True,candidate exists but name/location match is not strong enough,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%82%A6%E3%82%A3%E3%83%B3%E3%82%B0%E3%82%A4%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%8A%E3%82%B7%E3%83%A7%E3%83%8A%E3%83%AB%E3%82%BB%E3%83%AC%E3%82%AF%E3%83%88%E6%B5%85%E8%8D%89%E9%A7%92%E5%BD%A2%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad357688/,2026-08-08T16:28:03+09:00,
202,stage-068-1,ホテル トレンド 浅草,東京都,浅草,浅草,stage-068,68,浅草花劇場,1,stage,https://www.jalan.net/yad337634/,ホテルトレンド浅草,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%20%E3%83%88%E3%83%AC%E3%83%B3%E3%83%89%20%E6%B5%85%E8%8D%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad337634/,2026-08-08T16:27:56+09:00,
203,stage-068-2,アパホテル〈浅草 田原町駅前〉,東京都,浅草,田原町・浅草,stage-068,68,浅草花劇場,2,stage,https://www.jalan.net/yad347008/,アパホテル〈浅草 田原町駅前〉,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%E3%80%88%E6%B5%85%E8%8D%89%20%E7%94%B0%E5%8E%9F%E7%94%BA%E9%A7%85%E5%89%8D%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad347008/,2026-08-08T16:28:00+09:00,
204,stage-068-3,ホテルウィングインターナショナルセレクト浅草駒形,東京都,浅草,浅草・蔵前,stage-068,68,浅草花劇場,3,stage,,KOKO HOTEL 浅草駒形,needs_review,0.2162,True,True,candidate exists but name/location match is not strong enough,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%82%A6%E3%82%A3%E3%83%B3%E3%82%B0%E3%82%A4%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%8A%E3%82%B7%E3%83%A7%E3%83%8A%E3%83%AB%E3%82%BB%E3%83%AC%E3%82%AF%E3%83%88%E6%B5%85%E8%8D%89%E9%A7%92%E5%BD%A2%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad357688/,2026-08-08T16:28:03+09:00,
205,stage-069-1,スーパーホテル品川・新馬場,東京都,新馬場・北品川,新馬場,stage-069,69,六行会ホール,1,stage,https://www.jalan.net/yad304182/,スーパーホテル品川・新馬場 高濃度炭酸泉 七福神の湯,verified,0.97,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%B9%E3%83%BC%E3%83%91%E3%83%BC%E3%83%9B%E3%83%86%E3%83%AB%E5%93%81%E5%B7%9D%E3%83%BB%E6%96%B0%E9%A6%AC%E5%A0%B4%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad304182/,2026-08-08T16:28:10+09:00,
206,stage-069-2,東横INN品川港南口天王洲アイル,東京都,新馬場・北品川,天王洲アイル,stage-069,69,六行会ホール,2,stage,https://www.jalan.net/yad390736/,東横ＩＮＮ品川港南口天王洲アイル,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E6%9D%B1%E6%A8%AAINN%E5%93%81%E5%B7%9D%E6%B8%AF%E5%8D%97%E5%8F%A3%E5%A4%A9%E7%8E%8B%E6%B4%B2%E3%82%A2%E3%82%A4%E3%83%AB%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad390736/,2026-08-08T16:28:13+09:00,
207,stage-069-3,アパホテル〈品川 泉岳寺駅前〉,東京都,新馬場・北品川,泉岳寺,stage-069,69,六行会ホール,3,stage,https://www.jalan.net/yad354769/,アパホテル〈品川 泉岳寺駅前〉,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%E3%80%88%E5%93%81%E5%B7%9D%20%E6%B3%89%E5%B2%B3%E5%AF%BA%E9%A7%85%E5%89%8D%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad354769/,2026-08-08T16:28:17+09:00,
208,stage-070-1,ホテルグランドシティ,東京都,池袋東口,池袋東口,stage-070,70,Theater Mixa,1,stage,https://www.jalan.net/yad317472/,ホテルグランドシティ,verified,1.0,True,False,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%82%B0%E3%83%A9%E3%83%B3%E3%83%89%E3%82%B7%E3%83%86%E3%82%A3%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad317472/,2026-08-08T16:28:21+09:00,
209,stage-070-2,ホテルリソル池袋,東京都,池袋東口,東池袋・池袋,stage-070,70,Theater Mixa,2,stage,https://www.jalan.net/yad386545/,ホテルリソル池袋,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%AA%E3%82%BD%E3%83%AB%E6%B1%A0%E8%A2%8B%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad386545/,2026-08-08T16:28:24+09:00,
210,stage-070-3,京王プレッソイン池袋,東京都,池袋東口,東池袋・池袋,stage-070,70,Theater Mixa,3,stage,https://www.jalan.net/yad333355/,京王プレッソイン池袋,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E4%BA%AC%E7%8E%8B%E3%83%97%E3%83%AC%E3%83%83%E3%82%BD%E3%82%A4%E3%83%B3%E6%B1%A0%E8%A2%8B%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad333355/,2026-08-08T16:28:27+09:00,
211,stage-071-1,アパホテル〈上野駅前〉,東京都,上野・稲荷町,上野,stage-071,71,飛行船シアター,1,stage,https://www.jalan.net/yad309641/,アパホテル〈上野駅前〉,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%E3%80%88%E4%B8%8A%E9%87%8E%E9%A7%85%E5%89%8D%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad309641/,2026-08-08T16:28:31+09:00,
212,stage-071-2,上野ホテル,東京都,上野・稲荷町,上野・入谷,stage-071,71,飛行船シアター,2,stage,https://www.jalan.net/yad349496/,Uhome上野ホテル,verified,0.97,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E4%B8%8A%E9%87%8E%E3%83%9B%E3%83%86%E3%83%AB%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad349496/,2026-08-08T16:28:39+09:00,
213,stage-071-3,ベッセルイン上野入谷駅前,東京都,上野・稲荷町,入谷,stage-071,71,飛行船シアター,3,stage,https://www.jalan.net/yad316610/,ベッセルイン上野入谷駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%99%E3%83%83%E3%82%BB%E3%83%AB%E3%82%A4%E3%83%B3%E4%B8%8A%E9%87%8E%E5%85%A5%E8%B0%B7%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad316610/,2026-08-08T16:28:42+09:00,
214,stage-072-1,ホテルエミシア東京立川,東京都,立川,立川,stage-072,72,TACHIKAWA STAGE GARDEN,1,stage,https://www.jalan.net/yad322793/,ホテルエミシア東京立川,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%82%A8%E3%83%9F%E3%82%B7%E3%82%A2%E6%9D%B1%E4%BA%AC%E7%AB%8B%E5%B7%9D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad322793/,2026-08-08T16:28:46+09:00,
215,stage-072-2,立川リージェントホテル,東京都,立川,立川,stage-072,72,TACHIKAWA STAGE GARDEN,2,stage,https://www.jalan.net/yad378921/,立川リージェントホテル,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E7%AB%8B%E5%B7%9D%E3%83%AA%E3%83%BC%E3%82%B8%E3%82%A7%E3%83%B3%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad378921/,2026-08-08T16:28:49+09:00,
216,stage-072-3,ホテルマイステイズ立川,東京都,立川,立川,stage-072,72,TACHIKAWA STAGE GARDEN,3,stage,https://www.jalan.net/yad314924/,ホテルマイステイズ立川,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%9E%E3%82%A4%E3%82%B9%E3%83%86%E3%82%A4%E3%82%BA%E7%AB%8B%E5%B7%9D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad314924/,2026-08-08T16:28:53+09:00,
217,stage-073-1,京急EXイン 羽田イノベーションシティ,東京都,天空橋,天空橋,stage-073,73,Zepp Haneda (TOKYO),1,stage,https://www.jalan.net/yad317988/,京急ＥＸイン 羽田イノベーションシティ,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E4%BA%AC%E6%80%A5EX%E3%82%A4%E3%83%B3%20%E7%BE%BD%E7%94%B0%E3%82%A4%E3%83%8E%E3%83%99%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%B7%E3%83%86%E3%82%A3%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad317988/,2026-08-08T16:28:56+09:00,
218,stage-073-2,ホテルメトロポリタン 羽田,東京都,天空橋,天空橋,stage-073,73,Zepp Haneda (TOKYO),2,stage,https://www.jalan.net/yad308818/,ホテルメトロポリタン羽田,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%A1%E3%83%88%E3%83%AD%E3%83%9D%E3%83%AA%E3%82%BF%E3%83%B3%20%E7%BE%BD%E7%94%B0%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad308818/,2026-08-08T16:29:00+09:00,
219,stage-073-3,京急EXイン 羽田,東京都,天空橋,天空橋・穴守稲荷,stage-073,73,Zepp Haneda (TOKYO),3,stage,,京急ＥＸイン羽田[天空橋駅前Ａ２出口徒歩３分],needs_review,0.97,True,True,multiple Jalan candidates have similar scores,https://search.yahoo.co.jp/search?p=%22%E4%BA%AC%E6%80%A5EX%E3%82%A4%E3%83%B3%20%E7%BE%BD%E7%94%B0%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad354515/,2026-08-08T16:29:06+09:00,
220,stage-074-1,東横INN鶯谷駅前,東京都,鶯谷,鶯谷,stage-074,74,東京キネマ倶楽部,1,stage,https://www.jalan.net/yad356514/,東横ＩＮＮ鶯谷駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E6%9D%B1%E6%A8%AAINN%E9%B6%AF%E8%B0%B7%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad356514/,2026-08-08T16:29:09+09:00,
221,stage-074-2,ホテルセレッソ,東京都,鶯谷,鶯谷・日暮里,stage-074,74,東京キネマ倶楽部,2,stage,https://www.jalan.net/yad304178/,ホテル セレッソ,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%82%BB%E3%83%AC%E3%83%83%E3%82%BD%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad304178/,2026-08-08T16:29:12+09:00,
222,stage-074-3,ベッセルイン上野入谷駅前,東京都,鶯谷,入谷,stage-074,74,東京キネマ倶楽部,3,stage,https://www.jalan.net/yad316610/,ベッセルイン上野入谷駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%99%E3%83%83%E3%82%BB%E3%83%AB%E3%82%A4%E3%83%B3%E4%B8%8A%E9%87%8E%E5%85%A5%E8%B0%B7%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad316610/,2026-08-08T16:28:42+09:00,
223,stage-075-1,ホテルJALシティ関内 横浜,神奈川県,日本大通り・山下町,日本大通り,stage-075,75,KAAT 神奈川芸術劇場 ホール,1,stage,https://www.jalan.net/yad362892/,ホテルＪＡＬシティ関内横浜,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%ABJAL%E3%82%B7%E3%83%86%E3%82%A3%E9%96%A2%E5%86%85%20%E6%A8%AA%E6%B5%9C%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad362892/,2026-08-08T16:29:16+09:00,
224,stage-075-2,コンフォートホテル横浜関内,神奈川県,日本大通り・山下町,関内,stage-075,75,KAAT 神奈川芸術劇場 ホール,2,stage,https://www.jalan.net/yad332780/,コンフォートホテル横浜関内,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%B3%E3%83%B3%E3%83%95%E3%82%A9%E3%83%BC%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E6%A8%AA%E6%B5%9C%E9%96%A2%E5%86%85%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad332780/,2026-08-08T16:29:19+09:00,
225,stage-075-3,ダイワロイネットホテル横浜公園,神奈川県,日本大通り・山下町,日本大通り・関内,stage-075,75,KAAT 神奈川芸術劇場 ホール,3,stage,https://www.jalan.net/yad385556/,ダイワロイネットホテル横浜公園,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E6%A8%AA%E6%B5%9C%E5%85%AC%E5%9C%92%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad385556/,2026-08-08T16:29:22+09:00,
226,stage-076-1,ホテルJALシティ関内 横浜,神奈川県,日本大通り・山下町,日本大通り,stage-076,76,KAAT 神奈川芸術劇場 大スタジオ,1,stage,https://www.jalan.net/yad362892/,ホテルＪＡＬシティ関内横浜,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%ABJAL%E3%82%B7%E3%83%86%E3%82%A3%E9%96%A2%E5%86%85%20%E6%A8%AA%E6%B5%9C%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad362892/,2026-08-08T16:29:16+09:00,
227,stage-076-2,コンフォートホテル横浜関内,神奈川県,日本大通り・山下町,関内,stage-076,76,KAAT 神奈川芸術劇場 大スタジオ,2,stage,https://www.jalan.net/yad332780/,コンフォートホテル横浜関内,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%B3%E3%83%B3%E3%83%95%E3%82%A9%E3%83%BC%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E6%A8%AA%E6%B5%9C%E9%96%A2%E5%86%85%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad332780/,2026-08-08T16:29:19+09:00,
228,stage-076-3,ダイワロイネットホテル横浜公園,神奈川県,日本大通り・山下町,日本大通り・関内,stage-076,76,KAAT 神奈川芸術劇場 大スタジオ,3,stage,https://www.jalan.net/yad385556/,ダイワロイネットホテル横浜公園,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E6%A8%AA%E6%B5%9C%E5%85%AC%E5%9C%92%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad385556/,2026-08-08T16:29:22+09:00,
